ID;DEPARTURE;ORIGIN;DESTINATION
2641;06:53:04;847167.3482 6520122.867;846660.461 6521390.4
2643;06:53:06;845379.8067 6521970.452;845933.2735 6522093.98
2647;06:53:09;848334.535 6519953.246;847009.3707 6520259.044
2648;06:53:09;845774.9815 6519924.115;845173.7372 6520756.304
2649;06:53:09;846422.8392 6520827.09;845648.8001 6519770.047
2652;06:53:10;843793.8334 6520627.165;843267.0717 6521180.243
2654;06:53:11;846178.9025 6519718.238;845914.7632 6522087.986
2655;06:53:12;843770.9284 6522218.694;845977.7983 6519584.028
2660;06:53:14;843104.2074 6519697.954;843687.206 6520101.474
2664;06:53:17;844003.9676 6520484.355;844433.2233 6519541.154
2665;06:53:17;843502.225 6522305.774;845131.4419 6522083.842
2668;06:53:17;845173.4893 6520712.966;843114.5913 6519910.649
2674;06:53:21;844906.0323 6520571.133;844230.2015 6519485.889
2694;06:53:32;844643.5325 6519935.165;844530.0021 6520735.852
2699;06:53:34;844038.4706 6520273.0;848407.6619 6519855.04
2703;06:53:35;846213.636 6521287.535;847947.2191 6520289.697
2712;06:53:40;844433.4852 6520008.537;845666.8864 6519975.753
2713;06:53:41;847844.7518 6520403.53;849256.6004 6519703.819
2718;06:53:44;843460.8173 6519941.773;843941.5316 6519586.215
2725;06:53:47;846296.8166 6519526.641;844799.1258 6519599.976
2726;06:53:47;847151.5071 6520933.653;846904.4218 6519502.802
2729;06:53:48;843379.2477 6520455.065;843541.4213 6519952.545
2734;06:53:53;845089.9319 6519862.334;847002.4827 6520092.255
2740;06:53:57;844341.3332 6519394.797;844799.1258 6519599.976
2749;06:53:59;843541.4213 6519952.545;845186.7089 6521928.587
2751;06:53:59;845724.3095 6519635.209;847612.3724 6520271.3
2753;06:54:00;843656.9246 6519834.17;848007.4091 6520525.2
2757;06:54:02;844847.3979 6519941.926;845557.0872 6519947.064
2762;06:54:03;845146.5783 6521111.987;844491.1027 6519417.939
2765;06:54:05;845508.6287 6519943.341;843481.8564 6519806.746
2771;06:54:08;845239.3324 6519473.741;844207.3717 6520912.17
2782;06:54:13;846025.3953 6520150.012;844012.319 6520299.784
2783;06:54:13;845768.1271 6521788.247;844414.0533 6519644.898
2786;06:54:15;843110.996 6520073.566;844672.8952 6520729.768
2788;06:54:16;843110.996 6520073.566;843343.0594 6521512.829
2793;06:54:18;846351.7381 6519305.461;845539.6569 6521453.682
2797;06:54:22;846487.2877 6520816.348;845730.95 6521835.688
2803;06:54:25;845932.7829 6520646.608;844624.4156 6519299.861
2806;06:54:27;848020.5449 6518949.248;844372.9305 6519658.432
2812;06:54:31;845774.9815 6519924.115;847429.802 6520233.586
2825;06:54:34;844643.5325 6519935.165;845755.1497 6520104.376
2827;06:54:36;845349.395 6523142.706;844961.5587 6522807.074
2841;06:54:44;845645.0623 6519627.934;843114.2773 6519897.278
2842;06:54:45;844847.3979 6519941.926;843313.9199 6521489.907
2849;06:54:49;843922.6974 6522654.106;845523.5326 6521668.635
2850;06:54:51;843900.5752 6520859.312;844510.1813 6519424.032
2853;06:54:53;848332.5766 6519746.001;846628.9081 6520016.351
2856;06:54:54;843581.6513 6519697.753;848303.4862 6518921.643
2857;06:54:54;845638.6535 6520136.556;844692.0224 6520191.739
2866;06:54:58;843922.6974 6522654.106;846078.5609 6521345.412
2869;06:55:00;844640.0526 6520674.827;845170.0479 6519953.03
2877;06:55:08;843182.1181 6520224.074;843086.7267 6520842.01
2878;06:55:08;844251.5851 6520701.056;843143.8085 6519886.858
2879;06:55:09;844690.8835 6522276.712;844994.2644 6521672.927
2883;06:55:10;845645.0623 6519627.934;845192.2801 6521930.815
2896;06:55:19;847560.6093 6519261.94;845238.8009 6520117.676
2912;06:55:26;843112.4306 6519885.416;846461.4239 6520107.048
2916;06:55:29;845169.9191 6519642.55;844765.1607 6519208.854
2917;06:55:29;846609.762 6521202.569;843530.5815 6521854.193
2919;06:55:31;846697.1667 6519139.635;845085.113 6520748.437
2921;06:55:33;843980.7554 6520347.18;844713.5928 6519686.237
2932;06:55:39;845796.2565 6520141.231;844417.9902 6519483.268
2938;06:55:43;845990.2974 6519615.441;844730.8909 6520609.122
2940;06:55:44;843081.8816 6520860.691;843761.1144 6520837.61
2942;06:55:44;845429.4585 6520331.362;847276.9955 6519320.775
2947;06:55:46;844784.1451 6521152.461;845976.5767 6522070.573
2950;06:55:48;846723.5363 6519142.487;844416.4644 6519505.953
2951;06:55:49;846861.6698 6522141.689;844546.2157 6521687.901
2960;06:55:51;845919.7921 6521901.268;845230.8025 6519888.994
2980;06:56:09;845774.9815 6519924.115;843697.5569 6520437.47
2986;06:56:15;845894.455 6521602.074;844172.5103 6522410.586
2990;06:56:16;847332.4858 6521598.677;845187.6371 6519790.974
3000;06:56:23;847417.5275 6519708.98;846486.5983 6519673.637
3002;06:56:24;846663.3839 6520682.874;847214.1777 6522231.717
3017;06:56:32;845737.8246 6521695.983;844531.2521 6522842.237
3029;06:56:40;846269.2219 6522412.585;845032.7063 6521641.786
3041;06:56:47;847609.0201 6519736.133;844415.6816 6519380.524
3047;06:56:52;846551.4304 6519381.266;845765.8437 6519850.584
3050;06:56:53;847463.5847 6520191.167;847721.3926 6520732.519
3053;06:56:55;843567.4707 6520414.75;843129.4558 6520014.062
3055;06:56:55;846136.8137 6520104.022;848384.0477 6519449.015
3061;06:57:00;846802.1353 6521481.153;845143.3665 6522269.63
3085;06:57:11;843571.3249 6520834.118;844422.1789 6519646.096
3086;06:57:12;847878.1004 6520148.843;844513.9444 6522263.902
3089;06:57:13;846017.7319 6520308.678;847971.9308 6518901.42
3090;06:57:14;847429.802 6520233.586;848282.5612 6519723.159
3095;06:57:16;845525.0205 6519495.758;843980.7554 6520347.18
3098;06:57:16;844675.965 6519415.728;844145.8167 6520171.104
3101;06:57:18;845308.9271 6520857.812;844315.6721 6520616.715
3102;06:57:19;846128.2983 6520203.56;846100.9584 6522134.629
3105;06:57:19;845395.4585 6519961.764;848062.3253 6518677.133
3107;06:57:20;847066.0941 6519157.352;846143.23 6522628.899
3111;06:57:23;844439.4928 6519717.022;844916.6894 6520350.332
3123;06:57:31;843966.0061 6520478.982;844706.1466 6519946.315
3126;06:57:33;846162.446 6520855.09;846703.856 6519445.272
3133;06:57:37;845169.9191 6519642.55;845387.8735 6521692.241
3137;06:57:38;844331.6688 6520095.697;845681.1935 6521897.872
3141;06:57:41;844639.8538 6520221.61;843983.5553 6520327.251
3146;06:57:43;845310.0097 6519482.643;844504.8618 6522271.81
3149;06:57:45;844999.9064 6520908.077;845824.1709 6519620.919
3153;06:57:48;845975.6635 6519578.421;846341.9163 6522654.685
3160;06:57:49;847214.7942 6520256.154;845920.9284 6522065.055
3172;06:57:59;847104.7417 6520514.367;843998.9139 6522706.025
3175;06:58:00;846173.597 6519574.803;845657.5928 6520873.301
3176;06:58:01;843211.6657 6519818.562;844828.7127 6522306.294
3177;06:58:01;844792.6329 6520435.158;844371.6396 6519689.456
3180;06:58:02;844922.8957 6519758.413;843958.5254 6522685.419
3182;06:58:03;845775.394 6520391.374;844435.0683 6520868.368
3188;06:58:05;848313.2949 6519738.342;843527.1313 6521849.284
3189;06:58:05;844345.1614 6519959.182;843676.045 6519709.17
3191;06:58:07;843948.4218 6519546.343;845049.533 6520584.521
3196;06:58:10;843437.1785 6521251.978;843697.5569 6520437.47
3197;06:58:10;845344.8547 6519505.129;843782.6886 6520704.66
3199;06:58:11;843141.0897 6520916.262;843936.8032 6519727.402
3204;06:58:14;843099.9891 6520212.161;845827.0828 6522278.073
3214;06:58:18;846456.4388 6521919.711;847332.4858 6521598.677
3222;06:58:23;843555.2351 6520934.142;844491.1027 6519417.939
3227;06:58:24;843863.4611 6522530.508;845534.1361 6519556.27
3228;06:58:25;845593.6463 6520865.488;844617.4845 6521137.506
3229;06:58:26;844546.7907 6522808.183;844430.3192 6519510.19
3251;06:58:34;846234.7458 6520580.324;845329.0616 6519482.539
3255;06:58:36;846599.667 6520649.138;845990.1317 6520455.76
3257;06:58:37;845947.4442 6520354.771;844371.6396 6519689.456
3261;06:58:38;845308.9271 6520857.812;843458.6418 6520486.044
3265;06:58:41;845932.4228 6520720.039;843898.1533 6521018.395
3276;06:58:46;846360.5082 6521158.85;845213.8066 6519750.798
3290;06:58:53;845988.2228 6521156.644;848261.1958 6520060.335
3291;06:58:53;843718.1375 6520307.698;844011.5685 6519233.772
3292;06:58:54;845931.3213 6520879.494;843112.4306 6519885.416
3302;06:58:59;845063.3873 6521516.628;847442.7361 6520698.223
3309;06:59:02;846121.0443 6520313.558;846569.6344 6522718.996
3317;06:59:05;843388.1519 6519921.362;846185.1403 6522587.131
3323;06:59:07;843240.2249 6521273.256;844857.649 6519755.761
3329;06:59:10;845642.5536 6520098.702;844460.4681 6519389.346
3333;06:59:13;844624.2608 6519559.106;845346.5888 6523148.009
3341;06:59:19;846399.8464 6523097.687;845525.0205 6519495.758
3344;06:59:20;843264.6191 6519895.09;844739.6396 6519550.808
3346;06:59:22;846551.4304 6519381.266;848330.0101 6519161.477
3358;06:59:30;843676.045 6519709.17;844994.6628 6521640.666
3361;06:59:31;844264.9117 6520683.518;844738.2971 6520431.654
3370;06:59:34;846326.2977 6521868.069;844172.5103 6522410.586
3372;06:59:35;847396.9736 6519828.804;844413.5521 6519551.402
3373;06:59:36;845275.7479 6519796.749;844692.7954 6520335.323
3377;06:59:38;847378.8952 6521446.935;844608.9881 6520937.358
3382;06:59:40;848115.3039 6518663.828;846483.7889 6519971.978
3383;06:59:41;845864.7539 6521682.828;844452.8854 6521128.804
3384;06:59:41;846487.2877 6520816.348;847016.961 6522245.198
3389;06:59:45;845919.0694 6520044.176;843521.3643 6520073.411
3400;06:59:48;845980.9089 6521235.338;846671.0543 6522572.571
3403;06:59:49;847666.2386 6519292.845;846904.4218 6519502.802
3409;06:59:53;846802.1353 6521481.153;846551.4304 6519381.266
3410;06:59:54;843205.7261 6519817.713;845422.3474 6521969.173
3417;06:59:57;843239.3966 6520073.97;846977.0767 6520665.944
3423;07:00:00;846170.8285 6519462.543;844197.9091 6520770.014
3426;07:00:01;848141.0854 6518948.824;846820.8364 6519208.851
3428;07:00:02;843218.5117 6520880.059;844197.9091 6520770.014
3440;07:00:07;843523.3945 6521121.808;846096.8849 6522566.642
3456;07:00:16;843056.8928 6520326.68;844320.8897 6520126.954
3461;07:00:18;847214.1777 6522231.717;844599.8329 6522743.329
3462;07:00:19;844695.2427 6521367.057;845548.0859 6521808.071
3465;07:00:19;843173.65 6520020.598;848167.7777 6518777.289
3468;07:00:20;843948.4218 6519546.343;845917.7179 6520007.582
3470;07:00:22;844608.9881 6520937.358;844152.9585 6519464.459
3476;07:00:25;843561.6331 6519819.72;843604.1149 6522090.246
3479;07:00:27;846652.3402 6519616.218;848284.327 6519397.285
3481;07:00:27;845318.6717 6522218.24;845914.7632 6522087.986
3484;07:00:29;845183.0868 6521293.814;846001.3137 6522533.263
3486;07:00:30;844482.8821 6520647.797;843992.3817 6520266.076
3489;07:00:31;844527.2376 6522560.459;843424.4595 6519901.349
3501;07:00:39;844522.6098 6522825.926;843491.806 6519746.995
3503;07:00:41;844550.8505 6522738.813;843104.2074 6519697.954
3506;07:00:42;846128.2983 6520203.56;845106.542 6520244.848
3508;07:00:44;843352.0847 6520635.71;845644.2553 6519863.248
3514;07:00:48;844393.4239 6519649.559;845960.4283 6522563.119
3520;07:00:51;846136.8137 6520104.022;844670.6146 6520598.677
3522;07:00:53;846136.8137 6520104.022;845192.2801 6521930.815
3528;07:00:57;843833.1053 6520377.423;843561.6331 6519819.72
3529;07:00:58;848365.4792 6520023.977;846340.277 6522430.26
3543;07:01:04;843818.8675 6520376.948;845675.2238 6519508.52
3544;07:01:06;843955.3411 6519506.303;847332.4858 6521598.677
3547;07:01:06;846941.2726 6519538.161;847712.4428 6520610.735
3550;07:01:08;848365.4792 6520023.977;847574.111 6519254.706
3560;07:01:12;846983.5373 6521562.9;847154.1606 6520359.706
3570;07:01:16;846619.9246 6520094.209;846811.4387 6519561.247
3575;07:01:20;844388.7184 6519708.909;845984.3582 6522527.306
3579;07:01:22;843532.3783 6520006.763;846297.0852 6522469.157
3581;07:01:22;843922.5508 6520210.295;844207.3717 6520912.17
3592;07:01:31;844686.7376 6520332.873;844771.7963 6519425.12
3596;07:01:32;843656.9246 6519834.17;844300.6429 6522407.694
3597;07:01:32;847214.1777 6522231.717;844364.6788 6519814.414
3599;07:01:32;846896.7879 6519219.522;844207.3717 6520912.17
3611;07:01:38;843116.7159 6521727.695;844300.351 6522421.028
3620;07:01:43;845744.9187 6520633.216;843924.6313 6522655.778
3623;07:01:43;845084.4506 6521047.448;848474.6978 6519457.304
3626;07:01:46;844682.3803 6519207.364;845686.6898 6522080.548
3628;07:01:50;848250.212 6520000.085;846428.0489 6521667.155
3630;07:01:51;843816.3039 6520320.199;844916.3515 6522766.351
3645;07:01:56;843481.8564 6519806.746;847276.9955 6519320.775
3646;07:01:56;844927.0419 6520109.529;843432.9541 6520651.091
3660;07:02:05;845004.7172 6520112.475;846167.9194 6519372.497
3662;07:02:07;845938.8614 6519636.975;845971.4006 6520524.186
3669;07:02:10;843311.6972 6520896.252;843195.7165 6520141.081
3679;07:02:14;844989.8124 6520578.667;843977.6258 6519354.039
3691;07:02:22;843571.5575 6519761.08;845839.945 6522063.99
3694;07:02:24;844482.8821 6520647.797;844958.8133 6519945.575
3702;07:02:26;845626.252 6519966.386;843428.0686 6520145.397
3704;07:02:26;844492.2963 6519412.059;846904.4218 6519502.802
3711;07:02:33;844564.7326 6522616.979;843461.5361 6520466.375
3714;07:02:35;844923.6702 6519857.294;844295.6489 6519246.21
3715;07:02:36;844317.0417 6520153.735;848261.1958 6520060.335
3717;07:02:37;846249.8904 6521136.217;846904.4218 6519502.802
3721;07:02:39;843687.206 6520101.474;843650.5539 6520737.111
3727;07:02:42;844742.3055 6520227.667;843911.1458 6519867.897
3729;07:02:43;846239.8112 6521298.156;848157.6301 6519878.584
3734;07:02:46;844703.5989 6521671.568;843833.1548 6520110.447
3737;07:02:47;844203.8944 6519480.761;844672.8952 6520729.768
3751;07:02:52;845619.0343 6521403.152;844065.7579 6520004.823
3753;07:02:53;843216.1303 6519766.103;848105.1981 6520629.491
3754;07:02:53;844012.2754 6522712.842;843288.1296 6519969.483
3759;07:02:54;846212.5453 6520681.0;844469.11 6521382.111
3766;07:02:57;843245.3318 6520074.85;844711.9687 6519210.034
3767;07:02:58;846910.6242 6519106.695;845399.4658 6520612.8
3770;07:03:00;845848.0464 6519695.911;844459.3413 6520431.564
3772;07:03:00;846964.4857 6519819.531;844074.5323 6520674.131
3775;07:03:00;843055.454 6520447.724;844404.0024 6519738.403
3790;07:03:06;846908.8203 6519165.804;844374.4035 6519765.087
3793;07:03:08;845557.0872 6519947.064;848140.73 6520122.965
3799;07:03:11;844989.3464 6519545.595;844916.6894 6520350.332
3800;07:03:11;845915.0395 6519559.762;847098.7211 6520369.331
3801;07:03:13;843491.9834 6520271.302;844101.334 6519747.95
3803;07:03:14;845593.6463 6520865.488;844832.8959 6522285.618
3808;07:03:15;845508.6287 6519943.341;843339.8648 6520200.029
3839;07:03:31;844620.9365 6519506.909;846703.856 6519445.272
3841;07:03:32;843245.3318 6520074.85;844129.9637 6520812.782
3845;07:03:35;844682.3803 6519207.364;844714.9042 6519819.346
3850;07:03:36;843324.7041 6520809.468;844696.5267 6520275.053
3854;07:03:37;844011.1326 6520153.581;843571.5575 6519761.08
3855;07:03:38;847058.2286 6519902.272;844515.53 6521262.083
3856;07:03:38;847834.686 6519304.677;846551.4304 6519381.266
3865;07:03:43;843508.4482 6520797.101;844320.8897 6520126.954
3869;07:03:44;844234.8749 6519794.142;844303.8106 6522377.564
3873;07:03:48;848056.7286 6520143.235;845323.2141 6520123.343
3880;07:03:52;844595.9499 6520666.012;844011.5685 6519233.772
3882;07:03:53;845899.3171 6519504.391;844184.5393 6519286.383
3883;07:03:53;844620.9365 6519506.909;845164.5493 6520816.071
3886;07:03:54;847575.281 6519248.821;844467.7653 6519232.273
3895;07:03:57;847542.2604 6520018.567;844922.8957 6519758.413
3910;07:04:03;844714.8765 6519423.566;847743.6225 6520215.356
3914;07:04:07;847214.7942 6520256.154;848282.5612 6519723.159
3923;07:04:12;845915.0395 6519559.762;846896.7879 6519219.522
3929;07:04:13;843945.2577 6520070.866;844999.9064 6520908.077
3934;07:04:15;845413.094 6523209.4;844001.5705 6520222.147
3939;07:04:18;843063.5691 6520640.454;843491.806 6519746.995
3941;07:04:21;846874.1398 6519542.655;848482.6897 6519429.909
3943;07:04:21;845626.0184 6521450.178;844730.0303 6521346.772
3946;07:04:23;845093.5954 6522829.416;844797.9473 6519551.072
3963;07:04:32;845188.0034 6523076.03;844543.3759 6521544.539
3966;07:04:34;844446.468 6519283.778;843670.9361 6520609.058
3968;07:04:34;843456.2793 6520506.051;844690.8835 6522276.712
3971;07:04:37;844799.1258 6519599.976;844477.8172 6520327.368
3974;07:04:37;844584.7836 6522652.183;845275.7479 6519796.749
3989;07:04:43;847414.5027 6520482.044;845988.2823 6520239.437
3997;07:04:50;845169.6614 6521092.785;844234.8385 6522369.276
3999;07:04:51;843606.6693 6522438.415;843112.4306 6519885.416
4001;07:04:52;846396.4782 6521896.496;845673.4028 6521292.382
4005;07:04:54;843317.6397 6519780.692;844437.7974 6520020.235
4017;07:05:01;846992.8068 6519162.455;844436.423 6519364.8
4018;07:05:02;844460.4681 6519389.346;843950.1231 6519573.99
4021;07:05:04;845932.7829 6520646.608;846001.3137 6522533.263
4025;07:05:05;845746.0519 6519734.588;845187.0053 6519785.008
4034;07:05:09;844631.4933 6522257.538;844405.7672 6519923.145
4047;07:05:16;845469.2597 6520620.008;845324.1098 6519494.641
4058;07:05:20;848300.023 6519054.943;844782.7991 6520936.005
4071;07:05:27;845631.5569 6521020.422;843462.4736 6520067.727
4079;07:05:33;843573.1905 6520820.832;846611.5371 6520770.501
4086;07:05:38;843833.364 6520764.721;844436.7352 6519514.336
4087;07:05:38;843481.8564 6519806.746;843069.7896 6520207.013
4111;07:05:49;844808.9519 6521357.521;844856.2305 6520766.766
4113;07:05:50;843675.3271 6520575.512;846658.4052 6519427.523
4121;07:05:55;846862.3251 6519159.137;843894.0257 6520896.109
4122;07:05:55;847303.4569 6519893.97;845666.8864 6519975.753
4127;07:05:59;845452.5473 6520761.304;844929.5092 6521589.394
4129;07:05:59;848208.7517 6518980.45;845973.144 6520450.913
4131;07:06:00;845206.1388 6520898.145;845064.6825 6519680.674
4142;07:06:07;844572.1593 6520521.186;843481.8564 6519806.746
4147;07:06:09;847980.5116 6518798.571;844704.5574 6519446.605
4150;07:06:11;844080.6369 6519365.68;844001.5705 6520222.147
4151;07:06:11;844012.2754 6522712.842;843945.4332 6519662.304
4171;07:06:26;846179.2721 6519728.231;843143.8085 6519886.858
4173;07:06:26;844732.6378 6521666.429;846507.2666 6519505.003
4192;07:06:39;843571.3249 6520834.118;843069.7896 6520207.013
4199;07:06:44;846170.8285 6519462.543;844641.7328 6519845.087
4200;07:06:44;848293.5291 6519728.577;846452.4846 6522808.396
4201;07:06:44;846369.2992 6519714.988;846896.7879 6519219.522
4205;07:06:46;845902.4923 6520878.918;844513.2035 6521010.637
4207;07:06:48;846874.63 6520424.164;843110.996 6520073.566
